"Experiment","rep_number","accession_name","yield_ha","year","location"
"201974BCPRC_polo",1,"GM8998-3",27.08333333,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9013-2",,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9019-7",47.91666667,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9032-9",17.70833333,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9295-1",18.95833333,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9296-1",13.75,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9297-1",10.41666667,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9302-14",13.33333333,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9302-3",25.20833333,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9308-1",27.70833333,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9315-1",12.08333333,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9342-20",12.70833333,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9342-29",21.25,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9353-95",14.16666667,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9359-20",15.83333333,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9369-74",11.66666667,"2019","Polonuevo"
"201974BCPRC_polo",1,"GM9370-1",17.08333333,"2019","Polonuevo"
"201974BCPRC_polo",1,"SM3958-43",21.66666667,"2019","Polonuevo"
"201974BCPRC_polo",1,"SM3960-71",18.33333333,"2019","Polonuevo"
"201974BCPRC_polo",1,"SMB2446-2",28.75,"2019","Polonuevo"
"201974BCPRC_polo",1,"TAI8",38.125,"2019","Polonuevo"
"201974BCPRC_polo",2,"CG1141-1",28.33333333,"2019","Polonuevo"
"201974BCPRC_polo",2,"CM4919-1",20.625,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM8953-17",12.08333333,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM8956-1",20.625,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM8958-10",37.70833333,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM8959-12",21.25,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM8959-35",20.625,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM8959-42",5.416666667,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM8959-6",8.541666667,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM8959-64",19.79166667,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM8967-47",14.16666667,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM8970-10",9.375,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM8985-34",31.04166667,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM8998-3",19.16666667,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9013-2",12.91666667,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9019-7",9.583333333,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9032-9",15.625,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9295-1",23.75,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9296-1",12.5,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9297-1",9.375,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9302-14",21.66666667,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9302-3",26.875,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9308-1",22.08333333,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9315-1",18.75,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9342-20",16.04166667,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9342-29",20.20833333,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9353-95",19.375,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9359-20",20.625,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9369-74",22.5,"2019","Polonuevo"
"201974BCPRC_polo",2,"GM9370-1",10,"2019","Polonuevo"
"201974BCPRC_polo",2,"SM3958-43",25.83333333,"2019","Polonuevo"
"201974BCPRC_polo",2,"SM3960-71",14.79166667,"2019","Polonuevo"
"201974BCPRC_polo",2,"SMB2446-2",38.75,"2019","Polonuevo"
"201974BCPRC_polo",2,"TAI8",43.95833333,"2019","Polonuevo"
"201974BCPRC_polo",3,"CG1141-1",32.08333333,"2019","Polonuevo"
"201974BCPRC_polo",3,"CM4919-1",33.95833333,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM8953-17",8.541666667,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM8956-1",31.04166667,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM8958-10",17.08333333,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM8959-12",31.25,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM8959-35",8.958333333,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM8959-42",13.54166667,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM8959-6",10.625,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM8959-64",31.875,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM8967-47",13.125,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM8970-10",17.91666667,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM8985-34",52.29166667,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM8998-3",23.75,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9013-2",18.95833333,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9019-7",11.04166667,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9032-9",13.75,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9295-1",23.125,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9296-1",12.5,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9297-1",27.91666667,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9302-14",27.5,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9302-3",34.375,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9308-1",17.70833333,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9315-1",12.70833333,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9342-20",32.29166667,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9342-29",35.625,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9353-95",16.04166667,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9359-20",27.5,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9369-74",13.75,"2019","Polonuevo"
"201974BCPRC_polo",3,"GM9370-1",13.54166667,"2019","Polonuevo"
"201974BCPRC_polo",3,"SM3958-43",21.25,"2019","Polonuevo"
"201974BCPRC_polo",3,"SM3960-71",23.33333333,"2019","Polonuevo"
"201974BCPRC_polo",3,"SMB2446-2",58.33333333,"2019","Polonuevo"
"201974BCPRC_polo",3,"TAI8",39.79166667,"2019","Polonuevo"
"201975BCPRC_polo",1,"CM4919-1",28.33333333,"2019","Polonuevo"
"201975BCPRC_polo",1,"GM4395-27",17.70833333,"2019","Polonuevo"
"201975BCPRC_polo",1,"GM4512-5",17.29166667,"2019","Polonuevo"
"201975BCPRC_polo",1,"GM5249-2",9.583333333,"2019","Polonuevo"
"201975BCPRC_polo",1,"GM6128-5",9.791666667,"2019","Polonuevo"
"201975BCPRC_polo",1,"GM6146-14",6.875,"2019","Polonuevo"
"201975BCPRC_polo",1,"GM6168-1",6.458333333,"2019","Polonuevo"
"201975BCPRC_polo",1,"GM8437-30",10.20833333,"2019","Polonuevo"
"201975BCPRC_polo",1,"GM8527-12",32.70833333,"2019","Polonuevo"
"201975BCPRC_polo",1,"GM8560-13",28.75,"2019","Polonuevo"
"201975BCPRC_polo",1,"SM3879-75",4.166666667,"2019","Polonuevo"
"201975BCPRC_polo",1,"SM3882-76",18.125,"2019","Polonuevo"
"201975BCPRC_polo",1,"SM3885-63",15.625,"2019","Polonuevo"
"201975BCPRC_polo",1,"SM3940-187",9.166666667,"2019","Polonuevo"
"201975BCPRC_polo",1,"SM3954-140",38.95833333,"2019","Polonuevo"
"201975BCPRC_polo",1,"SMB2446-2",20.41666667,"2019","Polonuevo"
"201975BCPRC_polo",1,"TAI8",36.25,"2019","Polonuevo"
"201975BCPRC_polo",2,"CM4919-1",31.45833333,"2019","Polonuevo"
"201975BCPRC_polo",2,"GM4395-27",10.83333333,"2019","Polonuevo"
"201975BCPRC_polo",2,"GM4486-11",29.79166667,"2019","Polonuevo"
"201975BCPRC_polo",2,"GM4512-5",14.79166667,"2019","Polonuevo"
"201975BCPRC_polo",2,"GM5249-2",16.45833333,"2019","Polonuevo"
"201975BCPRC_polo",2,"GM6128-5",20.41666667,"2019","Polonuevo"
"201975BCPRC_polo",2,"GM6168-1",9.166666667,"2019","Polonuevo"
"201975BCPRC_polo",2,"GM8527-12",22.70833333,"2019","Polonuevo"
"201975BCPRC_polo",2,"GM8560-13",33.75,"2019","Polonuevo"
"201975BCPRC_polo",2,"SM3879-75",3.75,"2019","Polonuevo"
"201975BCPRC_polo",2,"SM3882-76",12.29166667,"2019","Polonuevo"
"201975BCPRC_polo",2,"SM3885-63",19.16666667,"2019","Polonuevo"
"201975BCPRC_polo",2,"SM3940-187",13.54166667,"2019","Polonuevo"
"201975BCPRC_polo",2,"SM3954-140",42.70833333,"2019","Polonuevo"
"201975BCPRC_polo",2,"SMB2446-2",33.33333333,"2019","Polonuevo"
"201975BCPRC_polo",2,"TAI8",37.70833333,"2019","Polonuevo"
"201975BCPRC_polo",3,"CM4919-1",28.125,"2019","Polonuevo"
"201975BCPRC_polo",3,"GM4395-27",11.45833333,"2019","Polonuevo"
"201975BCPRC_polo",3,"GM4486-11",36.25,"2019","Polonuevo"
"201975BCPRC_polo",3,"GM4512-5",14.79166667,"2019","Polonuevo"
"201975BCPRC_polo",3,"GM5249-2",31.45833333,"2019","Polonuevo"
"201975BCPRC_polo",3,"GM6128-5",9.166666667,"2019","Polonuevo"
"201975BCPRC_polo",3,"GM6168-1",11.25,"2019","Polonuevo"
"201975BCPRC_polo",3,"GM8437-30",20.41666667,"2019","Polonuevo"
"201975BCPRC_polo",3,"GM8527-12",29.79166667,"2019","Polonuevo"
"201975BCPRC_polo",3,"GM8560-13",33.33333333,"2019","Polonuevo"
"201975BCPRC_polo",3,"SM3879-75",13.95833333,"2019","Polonuevo"
"201975BCPRC_polo",3,"SM3882-76",13.33333333,"2019","Polonuevo"
"201975BCPRC_polo",3,"SM3885-63",12.08333333,"2019","Polonuevo"
"201975BCPRC_polo",3,"SM3940-187",13.33333333,"2019","Polonuevo"
"201975BCPRC_polo",3,"SM3954-140",19.16666667,"2019","Polonuevo"
"201975BCPRC_polo",3,"SMB2446-2",37.5,"2019","Polonuevo"
"201975BCPRC_polo",3,"TAI8",46.25,"2019","Polonuevo"
"201980BCEAR_sinc",1,"CG1141-1",25.625,"2019","Since"
"201980BCEAR_sinc",1,"CM4919-1",32.5,"2019","Since"
"201980BCEAR_sinc",1,"SM4289-418",11.66666667,"2019","Since"
"201980BCEAR_sinc",1,"SM4289-438",13.54166667,"2019","Since"
"201980BCEAR_sinc",1,"SM4352-14",6.041666667,"2019","Since"
"201980BCEAR_sinc",1,"SM4354-18",10.83333333,"2019","Since"
"201980BCEAR_sinc",1,"SM4354-23",5.208333333,"2019","Since"
"201980BCEAR_sinc",1,"SM4355-12",10,"2019","Since"
"201980BCEAR_sinc",1,"SM4357-2",10.625,"2019","Since"
"201980BCEAR_sinc",1,"SM4368-30",12.70833333,"2019","Since"
"201980BCEAR_sinc",1,"SM4371-25",13.125,"2019","Since"
"201980BCEAR_sinc",1,"SM4376-3",20.41666667,"2019","Since"
"201980BCEAR_sinc",1,"SM4392-3",3.125,"2019","Since"
"201980BCEAR_sinc",1,"SM4421-37",4.583333333,"2019","Since"
"201980BCEAR_sinc",1,"SM4423-1",10.83333333,"2019","Since"
"201980BCEAR_sinc",1,"SM4433-12",11.25,"2019","Since"
"201980BCEAR_sinc",1,"SM4463-2",3.958333333,"2019","Since"
"201980BCEAR_sinc",1,"SM4471-21",11.04166667,"2019","Since"
"201980BCEAR_sinc",1,"SM4471-25",7.916666667,"2019","Since"
"201980BCEAR_sinc",1,"SM4471-38",12.29166667,"2019","Since"
"201980BCEAR_sinc",1,"SM4471-44",12.29166667,"2019","Since"
"201980BCEAR_sinc",1,"SM4471-64",12.5,"2019","Since"
"201980BCEAR_sinc",1,"SM4472-21",7.708333333,"2019","Since"
"201980BCEAR_sinc",1,"SM4472-3",6.666666667,"2019","Since"
"201980BCEAR_sinc",1,"SM4479-41",10.41666667,"2019","Since"
"201980BCEAR_sinc",1,"SM4480-33",7.083333333,"2019","Since"
"201980BCEAR_sinc",1,"SM4483-1",8.333333333,"2019","Since"
"201980BCEAR_sinc",1,"SM4483-10",10.625,"2019","Since"
"201980BCEAR_sinc",1,"SM4483-2",13.54166667,"2019","Since"
"201980BCEAR_sinc",1,"SM4487-7",17.29166667,"2019","Since"
"201980BCEAR_sinc",1,"SM4489-25",4.791666667,"2019","Since"
"201980BCEAR_sinc",1,"SM4507-9",3.541666667,"2019","Since"
"201980BCEAR_sinc",1,"SMB2446-2",45,"2019","Since"
"201980BCEAR_sinc",1,"TAI8",33.125,"2019","Since"
"201980BCEAR_sinc",2,"CG1141-1",28.95833333,"2019","Since"
"201980BCEAR_sinc",2,"CM4919-1",17.91666667,"2019","Since"
"201980BCEAR_sinc",2,"SM4289-418",14.79166667,"2019","Since"
"201980BCEAR_sinc",2,"SM4289-438",10.83333333,"2019","Since"
"201980BCEAR_sinc",2,"SM4352-14",7.708333333,"2019","Since"
"201980BCEAR_sinc",2,"SM4354-18",6.041666667,"2019","Since"
"201980BCEAR_sinc",2,"SM4354-23",3.541666667,"2019","Since"
"201980BCEAR_sinc",2,"SM4355-12",22.29166667,"2019","Since"
"201980BCEAR_sinc",2,"SM4357-2",8.958333333,"2019","Since"
"201980BCEAR_sinc",2,"SM4368-30",9.166666667,"2019","Since"
"201980BCEAR_sinc",2,"SM4371-25",20,"2019","Since"
"201980BCEAR_sinc",2,"SM4376-3",20.41666667,"2019","Since"
"201980BCEAR_sinc",2,"SM4392-3",4.791666667,"2019","Since"
"201980BCEAR_sinc",2,"SM4421-37",4.375,"2019","Since"
"201980BCEAR_sinc",2,"SM4423-1",14.16666667,"2019","Since"
"201980BCEAR_sinc",2,"SM4433-12",17.91666667,"2019","Since"
"201980BCEAR_sinc",2,"SM4463-2",3.541666667,"2019","Since"
"201980BCEAR_sinc",2,"SM4471-21",10.41666667,"2019","Since"
"201980BCEAR_sinc",2,"SM4471-25",8.125,"2019","Since"
"201980BCEAR_sinc",2,"SM4471-38",8.333333333,"2019","Since"
"201980BCEAR_sinc",2,"SM4471-44",12.29166667,"2019","Since"
"201980BCEAR_sinc",2,"SM4471-64",10.83333333,"2019","Since"
"201980BCEAR_sinc",2,"SM4472-21",8.541666667,"2019","Since"
"201980BCEAR_sinc",2,"SM4472-3",9.375,"2019","Since"
"201980BCEAR_sinc",2,"SM4479-41",7.916666667,"2019","Since"
"201980BCEAR_sinc",2,"SM4480-33",3.75,"2019","Since"
"201980BCEAR_sinc",2,"SM4483-1",10.41666667,"2019","Since"
"201980BCEAR_sinc",2,"SM4483-10",15.83333333,"2019","Since"
"201980BCEAR_sinc",2,"SM4483-2",11.66666667,"2019","Since"
"201980BCEAR_sinc",2,"SM4487-7",7.708333333,"2019","Since"
"201980BCEAR_sinc",2,"SM4489-25",3.75,"2019","Since"
"201980BCEAR_sinc",2,"SM4507-9",3.125,"2019","Since"
"201980BCEAR_sinc",2,"SMB2446-2",31.45833333,"2019","Since"
"201980BCEAR_sinc",2,"TAI8",51.04166667,"2019","Since"
"201981BCEAR_sinc",1,"AM1451-4",7.708333333,"2019","Since"
"201981BCEAR_sinc",1,"CG1141-1",19.375,"2019","Since"
"201981BCEAR_sinc",1,"CM4919-1",28.125,"2019","Since"
"201981BCEAR_sinc",1,"GM9398-1",5.208333333,"2019","Since"
"201981BCEAR_sinc",1,"GM9400-1",7.5,"2019","Since"
"201981BCEAR_sinc",1,"GM9406-3",12.70833333,"2019","Since"
"201981BCEAR_sinc",1,"GM9411-1",17.70833333,"2019","Since"
"201981BCEAR_sinc",1,"GM9418-8",5.416666667,"2019","Since"
"201981BCEAR_sinc",1,"GM9458-1",6.25,"2019","Since"
"201981BCEAR_sinc",1,"GM9458-18",7.708333333,"2019","Since"
"201981BCEAR_sinc",1,"GM9458-6",21.875,"2019","Since"
"201981BCEAR_sinc",1,"GM9463-2",7.5,"2019","Since"
"201981BCEAR_sinc",1,"GM9464-1",13.125,"2019","Since"
"201981BCEAR_sinc",1,"GM9497-14",14.16666667,"2019","Since"
"201981BCEAR_sinc",1,"GM9497-7",3.333333333,"2019","Since"
"201981BCEAR_sinc",1,"GM9506-19",9.791666667,"2019","Since"
"201981BCEAR_sinc",1,"SM4285-32",2.916666667,"2019","Since"
"201981BCEAR_sinc",1,"SM4286-10",7.708333333,"2019","Since"
"201981BCEAR_sinc",1,"SM4286-218",11.875,"2019","Since"
"201981BCEAR_sinc",1,"SM4286-7",7.5,"2019","Since"
"201981BCEAR_sinc",1,"SM4287-2",8.958333333,"2019","Since"
"201981BCEAR_sinc",1,"SM4289-21",14.375,"2019","Since"
"201981BCEAR_sinc",1,"SM4289-41",11.25,"2019","Since"
"201981BCEAR_sinc",1,"SMB2446-2",30.83333333,"2019","Since"
"201981BCEAR_sinc",1,"TAI8",28.75,"2019","Since"
"201981BCEAR_sinc",2,"AM1451-4",7.916666667,"2019","Since"
"201981BCEAR_sinc",2,"CG1141-1",20.20833333,"2019","Since"
"201981BCEAR_sinc",2,"CM4919-1",34.58333333,"2019","Since"
"201981BCEAR_sinc",2,"GM9398-1",8.75,"2019","Since"
"201981BCEAR_sinc",2,"GM9400-1",8.125,"2019","Since"
"201981BCEAR_sinc",2,"GM9406-3",5.625,"2019","Since"
"201981BCEAR_sinc",2,"GM9411-1",13.33333333,"2019","Since"
"201981BCEAR_sinc",2,"GM9418-8",16.45833333,"2019","Since"
"201981BCEAR_sinc",2,"GM9458-1",22.70833333,"2019","Since"
"201981BCEAR_sinc",2,"GM9458-18",6.041666667,"2019","Since"
"201981BCEAR_sinc",2,"GM9458-6",22.08333333,"2019","Since"
"201981BCEAR_sinc",2,"GM9463-2",14.58333333,"2019","Since"
"201981BCEAR_sinc",2,"GM9464-1",13.95833333,"2019","Since"
"201981BCEAR_sinc",2,"GM9497-14",5.625,"2019","Since"
"201981BCEAR_sinc",2,"GM9506-19",10.20833333,"2019","Since"
"201981BCEAR_sinc",2,"SM4285-32",3.125,"2019","Since"
"201981BCEAR_sinc",2,"SM4286-10",3.541666667,"2019","Since"
"201981BCEAR_sinc",2,"SM4286-218",16.04166667,"2019","Since"
"201981BCEAR_sinc",2,"SM4286-7",10,"2019","Since"
"201981BCEAR_sinc",2,"SM4287-2",2.5,"2019","Since"
"201981BCEAR_sinc",2,"SM4289-21",32.5,"2019","Since"
"201981BCEAR_sinc",2,"SM4289-41",11.66666667,"2019","Since"
"201981BCEAR_sinc",2,"SMB2446-2",34.79166667,"2019","Since"
"201981BCEAR_sinc",2,"TAI8",37.29166667,"2019","Since"
"201982BCEAR_sinc",1,"CG1141-1",26.25,"2019","Since"
"201982BCEAR_sinc",1,"CM4919-1",25.83333333,"2019","Since"
"201982BCEAR_sinc",1,"SM4289-111",7.5,"2019","Since"
"201982BCEAR_sinc",1,"SM4289-129",6.041666667,"2019","Since"
"201982BCEAR_sinc",1,"SM4289-133",13.33333333,"2019","Since"
"201982BCEAR_sinc",1,"SM4289-140",15.20833333,"2019","Since"
"201982BCEAR_sinc",1,"SM4289-156",10,"2019","Since"
"201982BCEAR_sinc",1,"SM4289-179",12.29166667,"2019","Since"
"201982BCEAR_sinc",1,"SM4290-100",22.5,"2019","Since"
"201982BCEAR_sinc",1,"SM4290-27",11.875,"2019","Since"
"201982BCEAR_sinc",1,"SM4290-5",32.5,"2019","Since"
"201982BCEAR_sinc",1,"SM4290-72",23.95833333,"2019","Since"
"201982BCEAR_sinc",1,"SM4291-1",26.66666667,"2019","Since"
"201982BCEAR_sinc",1,"SM4291-30",15.20833333,"2019","Since"
"201982BCEAR_sinc",1,"SM4292-11",26.66666667,"2019","Since"
"201982BCEAR_sinc",1,"SM4299-6",21.25,"2019","Since"
"201982BCEAR_sinc",1,"SM4317-52",12.29166667,"2019","Since"
"201982BCEAR_sinc",1,"SM4319-12",17.29166667,"2019","Since"
"201982BCEAR_sinc",1,"SM4320-56",39.375,"2019","Since"
"201982BCEAR_sinc",1,"SMB2446-2",32.29166667,"2019","Since"
"201982BCEAR_sinc",1,"TAI8",21.04166667,"2019","Since"
"201982BCEAR_sinc",2,"CG1141-1",23.54166667,"2019","Since"
"201982BCEAR_sinc",2,"CM4919-1",15,"2019","Since"
"201982BCEAR_sinc",2,"SM4289-111",23.54166667,"2019","Since"
"201982BCEAR_sinc",2,"SM4289-129",11.66666667,"2019","Since"
"201982BCEAR_sinc",2,"SM4289-133",17.08333333,"2019","Since"
"201982BCEAR_sinc",2,"SM4289-140",20.20833333,"2019","Since"
"201982BCEAR_sinc",2,"SM4289-156",12.29166667,"2019","Since"
"201982BCEAR_sinc",2,"SM4289-179",16.04166667,"2019","Since"
"201982BCEAR_sinc",2,"SM4290-100",27.5,"2019","Since"
"201982BCEAR_sinc",2,"SM4290-27",21.25,"2019","Since"
"201982BCEAR_sinc",2,"SM4290-5",30,"2019","Since"
"201982BCEAR_sinc",2,"SM4290-72",14.79166667,"2019","Since"
"201982BCEAR_sinc",2,"SM4291-1",35.625,"2019","Since"
"201982BCEAR_sinc",2,"SM4291-30",22.70833333,"2019","Since"
"201982BCEAR_sinc",2,"SM4292-11",11.25,"2019","Since"
"201982BCEAR_sinc",2,"SM4317-52",12.70833333,"2019","Since"
"201982BCEAR_sinc",2,"SM4319-12",13.33333333,"2019","Since"
"201982BCEAR_sinc",2,"SM4320-56",27.5,"2019","Since"
"201982BCEAR_sinc",2,"SMB2446-2",35,"2019","Since"
"201982BCEAR_sinc",2,"TAI8",29.16666667,"2019","Since"
"201987BCPRC_sinc",1,"CG1141-1",21.66666667,"2019","Since"
"201987BCPRC_sinc",1,"CM4919-1",16.04166667,"2019","Since"
"201987BCPRC_sinc",1,"GM8953-17",17.29166667,"2019","Since"
"201987BCPRC_sinc",1,"GM8956-1",18.125,"2019","Since"
"201987BCPRC_sinc",1,"GM8958-10",18.125,"2019","Since"
"201987BCPRC_sinc",1,"GM8959-12",16.45833333,"2019","Since"
"201987BCPRC_sinc",1,"GM8959-35",20.625,"2019","Since"
"201987BCPRC_sinc",1,"GM8959-42",16.66666667,"2019","Since"
"201987BCPRC_sinc",1,"GM8959-6",16.25,"2019","Since"
"201987BCPRC_sinc",1,"GM8959-64",23.75,"2019","Since"
"201987BCPRC_sinc",1,"GM8967-47",6.875,"2019","Since"
"201987BCPRC_sinc",1,"GM8970-10",26.45833333,"2019","Since"
"201987BCPRC_sinc",1,"GM8985-34",22.29166667,"2019","Since"
"201987BCPRC_sinc",1,"GM8998-3",21.875,"2019","Since"
"201987BCPRC_sinc",1,"GM9013-2",10,"2019","Since"
"201987BCPRC_sinc",1,"GM9019-7",12.70833333,"2019","Since"
"201987BCPRC_sinc",1,"GM9032-9",18.125,"2019","Since"
"201987BCPRC_sinc",1,"GM9295-1",20.20833333,"2019","Since"
"201987BCPRC_sinc",1,"GM9296-1",27.91666667,"2019","Since"
"201987BCPRC_sinc",1,"GM9297-1",17.91666667,"2019","Since"
"201987BCPRC_sinc",1,"GM9302-14",26.45833333,"2019","Since"
"201987BCPRC_sinc",1,"GM9302-3",27.5,"2019","Since"
"201987BCPRC_sinc",1,"GM9308-1",21.04166667,"2019","Since"
"201987BCPRC_sinc",1,"GM9315-1",28.54166667,"2019","Since"
"201987BCPRC_sinc",1,"GM9342-20",31.875,"2019","Since"
"201987BCPRC_sinc",1,"GM9342-29",30.625,"2019","Since"
"201987BCPRC_sinc",1,"GM9353-95",6.041666667,"2019","Since"
"201987BCPRC_sinc",1,"GM9359-20",17.08333333,"2019","Since"
"201987BCPRC_sinc",1,"GM9369-74",11.04166667,"2019","Since"
"201987BCPRC_sinc",1,"GM9370-1",13.95833333,"2019","Since"
"201987BCPRC_sinc",1,"SM3958-43",20.625,"2019","Since"
"201987BCPRC_sinc",1,"SM3960-71",23.33333333,"2019","Since"
"201987BCPRC_sinc",1,"SMB2446-2",26.04166667,"2019","Since"
"201987BCPRC_sinc",1,"TAI8",28.95833333,"2019","Since"
"201987BCPRC_sinc",2,"CG1141-1",30,"2019","Since"
"201987BCPRC_sinc",2,"CM4919-1",27.70833333,"2019","Since"
"201987BCPRC_sinc",2,"GM8953-17",13.125,"2019","Since"
"201987BCPRC_sinc",2,"GM8956-1",43.125,"2019","Since"
"201987BCPRC_sinc",2,"GM8958-10",17.91666667,"2019","Since"
"201987BCPRC_sinc",2,"GM8959-12",20.83333333,"2019","Since"
"201987BCPRC_sinc",2,"GM8959-35",46.875,"2019","Since"
"201987BCPRC_sinc",2,"GM8959-6",7.708333333,"2019","Since"
"201987BCPRC_sinc",2,"GM8959-64",31.66666667,"2019","Since"
"201987BCPRC_sinc",2,"GM8967-47",17.29166667,"2019","Since"
"201987BCPRC_sinc",2,"GM8970-10",11.875,"2019","Since"
"201987BCPRC_sinc",2,"GM8985-34",28.125,"2019","Since"
"201987BCPRC_sinc",2,"GM8998-3",24.375,"2019","Since"
"201987BCPRC_sinc",2,"GM9013-2",10.83333333,"2019","Since"
"201987BCPRC_sinc",2,"GM9019-7",12.29166667,"2019","Since"
"201987BCPRC_sinc",2,"GM9032-9",32.5,"2019","Since"
"201987BCPRC_sinc",2,"GM9295-1",13.95833333,"2019","Since"
"201987BCPRC_sinc",2,"GM9296-1",18.125,"2019","Since"
"201987BCPRC_sinc",2,"GM9297-1",39.58333333,"2019","Since"
"201987BCPRC_sinc",2,"GM9302-14",40.41666667,"2019","Since"
"201987BCPRC_sinc",2,"GM9302-3",49.79166667,"2019","Since"
"201987BCPRC_sinc",2,"GM9308-1",13.33333333,"2019","Since"
"201987BCPRC_sinc",2,"GM9315-1",12.91666667,"2019","Since"
"201987BCPRC_sinc",2,"GM9342-20",43.75,"2019","Since"
"201987BCPRC_sinc",2,"GM9342-29",27.91666667,"2019","Since"
"201987BCPRC_sinc",2,"GM9353-95",1.25,"2019","Since"
"201987BCPRC_sinc",2,"GM9359-20",15,"2019","Since"
"201987BCPRC_sinc",2,"GM9369-74",9.791666667,"2019","Since"
"201987BCPRC_sinc",2,"GM9370-1",21.45833333,"2019","Since"
"201987BCPRC_sinc",2,"SM3958-43",11.66666667,"2019","Since"
"201987BCPRC_sinc",2,"SM3960-71",18.33333333,"2019","Since"
"201987BCPRC_sinc",2,"SMB2446-2",38.33333333,"2019","Since"
"201987BCPRC_sinc",2,"TAI8",30.41666667,"2019","Since"
"201987BCPRC_sinc",3,"CG1141-1",19.16666667,"2019","Since"
"201987BCPRC_sinc",3,"CM4919-1",17.08333333,"2019","Since"
"201987BCPRC_sinc",3,"GM8953-17",6.875,"2019","Since"
"201987BCPRC_sinc",3,"GM8956-1",25.83333333,"2019","Since"
"201987BCPRC_sinc",3,"GM8958-10",14.79166667,"2019","Since"
"201987BCPRC_sinc",3,"GM8959-12",12.08333333,"2019","Since"
"201987BCPRC_sinc",3,"GM8959-35",33.75,"2019","Since"
"201987BCPRC_sinc",3,"GM8959-6",6.041666667,"2019","Since"
"201987BCPRC_sinc",3,"GM8959-64",16.04166667,"2019","Since"
"201987BCPRC_sinc",3,"GM8967-47",23.75,"2019","Since"
