"Experiment","rep_number","accession_name","branch_number","year","plot_name","location"
"201846BCEAR_pita","1","GM9297-1",2,"2018","201846BCEAR_pita_rep1_GM9297-1_22","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","1","GM9308-1",3,"2018","201846BCEAR_pita_rep1_GM9308-1_24","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","1","GM9315-1",5,"2018","201846BCEAR_pita_rep1_GM9315-1_26","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","1","GM9342-20",3,"2018","201846BCEAR_pita_rep1_GM9342-20_30","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","1","GM9342-29",5,"2018","201846BCEAR_pita_rep1_GM9342-29_21","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","1","GM9359-20",3,"2018","201846BCEAR_pita_rep1_GM9359-20_33","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","1","TAI8",3,"2018","201846BCEAR_pita_rep1_TAI8_36","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","CG1141-1",0,"2018","201846BCEAR_pita_rep2_CG1141-1_63","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","CM4919-1",0,"2018","201846BCEAR_pita_rep2_CM4919-1_39","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","GM8959-64",5,"2018","201846BCEAR_pita_rep2_GM8959-64_42","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","GM8962-5",7,"2018","201846BCEAR_pita_rep2_GM8962-5_40","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","GM9019-7",4,"2018","201846BCEAR_pita_rep2_GM9019-7_61","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","GM9261-6",5,"2018","201846BCEAR_pita_rep2_GM9261-6_60","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","GM9295-1",3,"2018","201846BCEAR_pita_rep2_GM9295-1_49","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","GM9296-1",4,"2018","201846BCEAR_pita_rep2_GM9296-1_51","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","GM9297-1",3,"2018","201846BCEAR_pita_rep2_GM9297-1_57","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","GM9302-14",2,"2018","201846BCEAR_pita_rep2_GM9302-14_41","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","GM9308-1",2,"2018","201846BCEAR_pita_rep2_GM9308-1_67","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","GM9315-1",4,"2018","201846BCEAR_pita_rep2_GM9315-1_75","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","GM9342-20",4,"2018","201846BCEAR_pita_rep2_GM9342-20_59","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","GM9342-29",4,"2018","201846BCEAR_pita_rep2_GM9342-29_43","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","GM9359-20",3,"2018","201846BCEAR_pita_rep2_GM9359-20_68","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","2","TAI8",2,"2018","201846BCEAR_pita_rep2_TAI8_52","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","CG1141-1",0,"2018","201846BCEAR_pita_rep3_CG1141-1_93","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","CM4919-1",0,"2018","201846BCEAR_pita_rep3_CM4919-1_113","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","GM8962-5",4,"2018","201846BCEAR_pita_rep3_GM8962-5_77","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","GM9033-89",5,"2018","201846BCEAR_pita_rep3_GM9033-89_89","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","GM9261-6",5,"2018","201846BCEAR_pita_rep3_GM9261-6_91","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","GM9295-1",3,"2018","201846BCEAR_pita_rep3_GM9295-1_87","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","GM9296-1",4,"2018","201846BCEAR_pita_rep3_GM9296-1_109","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","GM9297-1",2,"2018","201846BCEAR_pita_rep3_GM9297-1_94","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","GM9308-1",3,"2018","201846BCEAR_pita_rep3_GM9308-1_83","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","GM9315-1",5,"2018","201846BCEAR_pita_rep3_GM9315-1_101","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","GM9342-20",3,"2018","201846BCEAR_pita_rep3_GM9342-20_86","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","GM9342-29",5,"2018","201846BCEAR_pita_rep3_GM9342-29_90","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","GM9353-98",4,"2018","201846BCEAR_pita_rep3_GM9353-98_96","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","GM9359-20",3,"2018","201846BCEAR_pita_rep3_GM9359-20_114","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","GM9369-74",3,"2018","201846BCEAR_pita_rep3_GM9369-74_88","Pitalito. Atlantico, Colombia"
"201846BCEAR_pita","3","TAI8",3,"2018","201846BCEAR_pita_rep3_TAI8_107","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","CG1141-1",0,"2018","201847BCPRC_pita_rep1_CG1141-1_22","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","CM4919-1",0,"2018","201847BCPRC_pita_rep1_CM4919-1_21","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","GM4395-27",3,"2018","201847BCPRC_pita_rep1_GM4395-27_5","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","GM4412-71",3,"2018","201847BCPRC_pita_rep1_GM4412-71_13","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","GM4486-11",3,"2018","201847BCPRC_pita_rep1_GM4486-11_1","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","GM4512-5",5,"2018","201847BCPRC_pita_rep1_GM4512-5_3","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","GM5249-2",4,"2018","201847BCPRC_pita_rep1_GM5249-2_10","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","GM6146-14",4,"2018","201847BCPRC_pita_rep1_GM6146-14_9","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","GM6168-1",3,"2018","201847BCPRC_pita_rep1_GM6168-1_7","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","GM8437-30",4,"2018","201847BCPRC_pita_rep1_GM8437-30_18","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","GM8560-13",3,"2018","201847BCPRC_pita_rep1_GM8560-13_12","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","SM3879-75",5,"2018","201847BCPRC_pita_rep1_SM3879-75_2","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","SM3882-76",5,"2018","201847BCPRC_pita_rep1_SM3882-76_11","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","SM3940-187",5,"2018","201847BCPRC_pita_rep1_SM3940-187_17","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","SM3945-2",3,"2018","201847BCPRC_pita_rep1_SM3945-2_16","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","1","TAI8",5,"2018","201847BCPRC_pita_rep1_TAI8_20","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","CG1141-1",0,"2018","201847BCPRC_pita_rep2_CG1141-1_41","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","CM4919-1",0,"2018","201847BCPRC_pita_rep2_CM4919-1_40","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","GM4395-27",4,"2018","201847BCPRC_pita_rep2_GM4395-27_38","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","GM4412-71",6,"2018","201847BCPRC_pita_rep2_GM4412-71_25","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","GM4486-11",1,"2018","201847BCPRC_pita_rep2_GM4486-11_26","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","GM4512-5",5,"2018","201847BCPRC_pita_rep2_GM4512-5_28","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","GM6128-5",2,"2018","201847BCPRC_pita_rep2_GM6128-5_39","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","GM6146-14",4,"2018","201847BCPRC_pita_rep2_GM6146-14_34","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","GM6168-1",3,"2018","201847BCPRC_pita_rep2_GM6168-1_32","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","GM8437-30",4,"2018","201847BCPRC_pita_rep2_GM8437-30_30","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","GM8461-15",3,"2018","201847BCPRC_pita_rep2_GM8461-15_27","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","GM8560-13",3,"2018","201847BCPRC_pita_rep2_GM8560-13_36","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","SM3879-75",5,"2018","201847BCPRC_pita_rep2_SM3879-75_33","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","SM3882-76",5,"2018","201847BCPRC_pita_rep2_SM3882-76_29","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","SM3945-2",2,"2018","201847BCPRC_pita_rep2_SM3945-2_43","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","2","TAI8",3,"2018","201847BCPRC_pita_rep2_TAI8_37","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","3","CG1141-1",4,"2018","201847BCPRC_pita_rep3_CG1141-1_60","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","3","CM4919-1",0,"2018","201847BCPRC_pita_rep3_CM4919-1_54","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","3","GM4412-71",4,"2018","201847BCPRC_pita_rep3_GM4412-71_57","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","3","GM4512-5",3,"2018","201847BCPRC_pita_rep3_GM4512-5_64","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","3","GM6146-14",5,"2018","201847BCPRC_pita_rep3_GM6146-14_63","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","3","GM8437-30",3,"2018","201847BCPRC_pita_rep3_GM8437-30_53","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","3","GM8560-13",4,"2018","201847BCPRC_pita_rep3_GM8560-13_56","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","3","SM3882-76",5,"2018","201847BCPRC_pita_rep3_SM3882-76_59","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","3","SM3940-187",6,"2018","201847BCPRC_pita_rep3_SM3940-187_47","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","3","SM3945-2",3,"2018","201847BCPRC_pita_rep3_SM3945-2_62","Pitalito. Atlantico, Colombia"
"201847BCPRC_pita","3","TAI8",3,"2018","201847BCPRC_pita_rep3_TAI8_51","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","1","CG1141-1",0,"2018","201850BCPRC_pita_rep1_CG1141-1_16","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","1","CM4919-1",0,"2018","201850BCPRC_pita_rep1_CM4919-1_14","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","1","CM9067-2",1,"2018","201850BCPRC_pita_rep1_CM9067-2_3","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","1","GM3838-15",6,"2018","201850BCPRC_pita_rep1_GM3838-15_9","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","1","GM5172-3",4,"2018","201850BCPRC_pita_rep1_GM5172-3_7","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","1","GM5176-2",6,"2018","201850BCPRC_pita_rep1_GM5176-2_10","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","1","GM5212-6",5,"2018","201850BCPRC_pita_rep1_GM5212-6_11","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","1","GM5309-31",6,"2018","201850BCPRC_pita_rep1_GM5309-31_8","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","1","GM8326-6",1,"2018","201850BCPRC_pita_rep1_GM8326-6_4","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","1","SM1263-7",1,"2018","201850BCPRC_pita_rep1_SM1263-7_2","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","1","SM3878-111",3,"2018","201850BCPRC_pita_rep1_SM3878-111_5","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","1","SM3882-18",4,"2018","201850BCPRC_pita_rep1_SM3882-18_6","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","1","SM3883-96",5,"2018","201850BCPRC_pita_rep1_SM3883-96_1","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","1","SMB2446-2",0,"2018","201850BCPRC_pita_rep1_SMB2446-2_15","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","1","TAI8",2,"2018","201850BCPRC_pita_rep1_TAI8_13","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","2","CG1141-1",0,"2018","201850BCPRC_pita_rep2_CG1141-1_32","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","2","CM4919-1",0,"2018","201850BCPRC_pita_rep2_CM4919-1_23","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","2","CM9067-2",2,"2018","201850BCPRC_pita_rep2_CM9067-2_26","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","2","GM3838-15",2,"2018","201850BCPRC_pita_rep2_GM3838-15_18","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","2","GM5172-3",6,"2018","201850BCPRC_pita_rep2_GM5172-3_17","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","2","GM5176-2",6,"2018","201850BCPRC_pita_rep2_GM5176-2_25","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","2","GM5212-6",4,"2018","201850BCPRC_pita_rep2_GM5212-6_27","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","2","GM5309-31",6,"2018","201850BCPRC_pita_rep2_GM5309-31_24","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","2","GM8326-6",4,"2018","201850BCPRC_pita_rep2_GM8326-6_21","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","2","SM1263-7",2,"2018","201850BCPRC_pita_rep2_SM1263-7_22","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","2","SM3878-111",5,"2018","201850BCPRC_pita_rep2_SM3878-111_19","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","2","SM3882-18",6,"2018","201850BCPRC_pita_rep2_SM3882-18_30","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","2","SM3883-96",7,"2018","201850BCPRC_pita_rep2_SM3883-96_31","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","2","SMB2446-2",0,"2018","201850BCPRC_pita_rep2_SMB2446-2_28","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","2","TAI8",2,"2018","201850BCPRC_pita_rep2_TAI8_20","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","3","CG1141-1",0,"2018","201850BCPRC_pita_rep3_CG1141-1_47","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","3","CM4919-1",0,"2018","201850BCPRC_pita_rep3_CM4919-1_37","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","3","CM9067-2",3,"2018","201850BCPRC_pita_rep3_CM9067-2_35","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","3","GM3838-15",2,"2018","201850BCPRC_pita_rep3_GM3838-15_33","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","3","GM5172-3",6,"2018","201850BCPRC_pita_rep3_GM5172-3_48","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","3","GM5176-2",5,"2018","201850BCPRC_pita_rep3_GM5176-2_41","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","3","GM5212-6",5,"2018","201850BCPRC_pita_rep3_GM5212-6_46","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","3","GM5309-31",4,"2018","201850BCPRC_pita_rep3_GM5309-31_38","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","3","SM1263-7",2,"2018","201850BCPRC_pita_rep3_SM1263-7_34","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","3","SM3878-111",5,"2018","201850BCPRC_pita_rep3_SM3878-111_45","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","3","SM3882-18",5,"2018","201850BCPRC_pita_rep3_SM3882-18_36","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","3","SM3883-96",4,"2018","201850BCPRC_pita_rep3_SM3883-96_44","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","3","SMB2446-2",0,"2018","201850BCPRC_pita_rep3_SMB2446-2_43","Pitalito. Atlantico, Colombia"
"201850BCPRC_pita","3","TAI8",2,"2018","201850BCPRC_pita_rep3_TAI8_42","Pitalito. Atlantico, Colombia"
"201852BCPEA_cara","1","CG1141-1",1,"2018","201852BCPEA_cara_rep1_CG1141-1_9","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","1","COL2215",2,"2018","201852BCPEA_cara_rep1_COL2215_10","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","1","GM3426-5",4,"2018","201852BCPEA_cara_rep1_GM3426-5_6","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","1","GM3518-42",3,"2018","201852BCPEA_cara_rep1_GM3518-42_3","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","1","GM3518-66",3,"2018","201852BCPEA_cara_rep1_GM3518-66_5","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","1","GM5146-19",2,"2018","201852BCPEA_cara_rep1_GM5146-19_7","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","1","GM5177-3",4,"2018","201852BCPEA_cara_rep1_GM5177-3_8","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","1","GM5194-13",5,"2018","201852BCPEA_cara_rep1_GM5194-13_4","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","1","SM3536-44",5,"2018","201852BCPEA_cara_rep1_SM3536-44_2","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","1","SM3767-84",3,"2018","201852BCPEA_cara_rep1_SM3767-84_1","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","2","CG1141-1",2,"2018","201852BCPEA_cara_rep2_CG1141-1_19","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","2","COL2215",2,"2018","201852BCPEA_cara_rep2_COL2215_14","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","2","GM3426-5",2,"2018","201852BCPEA_cara_rep2_GM3426-5_18","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","2","GM3518-42",2,"2018","201852BCPEA_cara_rep2_GM3518-42_15","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","2","GM3518-66",4,"2018","201852BCPEA_cara_rep2_GM3518-66_16","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","2","GM5146-19",4,"2018","201852BCPEA_cara_rep2_GM5146-19_17","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","2","GM5177-3",5,"2018","201852BCPEA_cara_rep2_GM5177-3_11","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","2","GM5194-13",3,"2018","201852BCPEA_cara_rep2_GM5194-13_20","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","2","SM3536-44",4,"2018","201852BCPEA_cara_rep2_SM3536-44_13","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","2","SM3767-84",3,"2018","201852BCPEA_cara_rep2_SM3767-84_12","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","3","CG1141-1",0,"2018","201852BCPEA_cara_rep3_CG1141-1_24","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","3","COL2215",3,"2018","201852BCPEA_cara_rep3_COL2215_28","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","3","GM3426-5",3,"2018","201852BCPEA_cara_rep3_GM3426-5_30","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","3","GM3518-42",3,"2018","201852BCPEA_cara_rep3_GM3518-42_27","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","3","GM3518-66",4,"2018","201852BCPEA_cara_rep3_GM3518-66_21","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","3","GM5146-19",5,"2018","201852BCPEA_cara_rep3_GM5146-19_22","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","3","GM5177-3",5,"2018","201852BCPEA_cara_rep3_GM5177-3_25","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","3","GM5194-13",6,"2018","201852BCPEA_cara_rep3_GM5194-13_26","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","3","SM3536-44",4,"2018","201852BCPEA_cara_rep3_SM3536-44_29","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","3","SM3767-84",3,"2018","201852BCPEA_cara_rep3_SM3767-84_23","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","4","CG1141-1",0,"2018","201852BCPEA_cara_rep4_CG1141-1_31","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","4","COL2215",2,"2018","201852BCPEA_cara_rep4_COL2215_40","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","4","GM3426-5",3,"2018","201852BCPEA_cara_rep4_GM3426-5_32","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","4","GM3518-42",3,"2018","201852BCPEA_cara_rep4_GM3518-42_36","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","4","GM3518-66",3,"2018","201852BCPEA_cara_rep4_GM3518-66_37","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","4","GM5146-19",3,"2018","201852BCPEA_cara_rep4_GM5146-19_33","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","4","GM5177-3",5,"2018","201852BCPEA_cara_rep4_GM5177-3_34","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","4","GM5194-13",4,"2018","201852BCPEA_cara_rep4_GM5194-13_35","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","4","SM3536-44",5,"2018","201852BCPEA_cara_rep4_SM3536-44_39","Caracoli. Atlantico, Colombia"
"201852BCPEA_cara","4","SM3767-84",3,"2018","201852BCPEA_cara_rep4_SM3767-84_38","Caracoli. Atlantico, Colombia"
"201859BCPEA_unio","1","CG1141-1",0,"2018","201859BCPEA_unio_rep1_CG1141-1_9","La Union. Sucre, Colombia"
"201859BCPEA_unio","1","COL2215",1,"2018","201859BCPEA_unio_rep1_COL2215_10","La Union. Sucre, Colombia"
"201859BCPEA_unio","1","GM3426-5",3,"2018","201859BCPEA_unio_rep1_GM3426-5_6","La Union. Sucre, Colombia"
"201859BCPEA_unio","1","GM3518-42",3,"2018","201859BCPEA_unio_rep1_GM3518-42_3","La Union. Sucre, Colombia"
"201859BCPEA_unio","1","GM3518-66",3,"2018","201859BCPEA_unio_rep1_GM3518-66_5","La Union. Sucre, Colombia"
"201859BCPEA_unio","1","GM5146-19",3,"2018","201859BCPEA_unio_rep1_GM5146-19_7","La Union. Sucre, Colombia"
"201859BCPEA_unio","1","GM5177-3",4,"2018","201859BCPEA_unio_rep1_GM5177-3_8","La Union. Sucre, Colombia"
"201859BCPEA_unio","1","GM5194-13",4,"2018","201859BCPEA_unio_rep1_GM5194-13_4","La Union. Sucre, Colombia"
"201859BCPEA_unio","1","SM3536-44",3,"2018","201859BCPEA_unio_rep1_SM3536-44_2","La Union. Sucre, Colombia"
"201859BCPEA_unio","1","SM3767-84",2,"2018","201859BCPEA_unio_rep1_SM3767-84_1","La Union. Sucre, Colombia"
"201859BCPEA_unio","2","CG1141-1",1,"2018","201859BCPEA_unio_rep2_CG1141-1_19","La Union. Sucre, Colombia"
"201859BCPEA_unio","2","COL2215",2,"2018","201859BCPEA_unio_rep2_COL2215_14","La Union. Sucre, Colombia"
"201859BCPEA_unio","2","GM3426-5",4,"2018","201859BCPEA_unio_rep2_GM3426-5_18","La Union. Sucre, Colombia"
"201859BCPEA_unio","2","GM3518-42",3,"2018","201859BCPEA_unio_rep2_GM3518-42_15","La Union. Sucre, Colombia"
"201859BCPEA_unio","2","GM3518-66",3,"2018","201859BCPEA_unio_rep2_GM3518-66_16","La Union. Sucre, Colombia"
"201859BCPEA_unio","2","GM5146-19",4,"2018","201859BCPEA_unio_rep2_GM5146-19_17","La Union. Sucre, Colombia"
"201859BCPEA_unio","2","GM5177-3",3,"2018","201859BCPEA_unio_rep2_GM5177-3_11","La Union. Sucre, Colombia"
"201859BCPEA_unio","2","GM5194-13",3,"2018","201859BCPEA_unio_rep2_GM5194-13_20","La Union. Sucre, Colombia"
"201859BCPEA_unio","2","SM3536-44",3,"2018","201859BCPEA_unio_rep2_SM3536-44_13","La Union. Sucre, Colombia"
"201859BCPEA_unio","2","SM3767-84",4,"2018","201859BCPEA_unio_rep2_SM3767-84_12","La Union. Sucre, Colombia"
"201859BCPEA_unio","3","CG1141-1",1,"2018","201859BCPEA_unio_rep3_CG1141-1_24","La Union. Sucre, Colombia"
"201859BCPEA_unio","3","COL2215",2,"2018","201859BCPEA_unio_rep3_COL2215_28","La Union. Sucre, Colombia"
"201859BCPEA_unio","3","GM3426-5",3,"2018","201859BCPEA_unio_rep3_GM3426-5_30","La Union. Sucre, Colombia"
"201859BCPEA_unio","3","GM3518-42",3,"2018","201859BCPEA_unio_rep3_GM3518-42_27","La Union. Sucre, Colombia"
"201859BCPEA_unio","3","GM3518-66",3,"2018","201859BCPEA_unio_rep3_GM3518-66_21","La Union. Sucre, Colombia"
"201859BCPEA_unio","3","GM5146-19",5,"2018","201859BCPEA_unio_rep3_GM5146-19_22","La Union. Sucre, Colombia"
"201859BCPEA_unio","3","GM5177-3",2,"2018","201859BCPEA_unio_rep3_GM5177-3_25","La Union. Sucre, Colombia"
"201859BCPEA_unio","3","GM5194-13",3,"2018","201859BCPEA_unio_rep3_GM5194-13_26","La Union. Sucre, Colombia"
"201859BCPEA_unio","3","SM3536-44",3,"2018","201859BCPEA_unio_rep3_SM3536-44_29","La Union. Sucre, Colombia"
"201859BCPEA_unio","3","SM3767-84",4,"2018","201859BCPEA_unio_rep3_SM3767-84_23","La Union. Sucre, Colombia"
"201859BCPEA_unio","4","CG1141-1",2,"2018","201859BCPEA_unio_rep4_CG1141-1_31","La Union. Sucre, Colombia"
"201859BCPEA_unio","4","COL2215",2,"2018","201859BCPEA_unio_rep4_COL2215_40","La Union. Sucre, Colombia"
"201859BCPEA_unio","4","GM3426-5",4,"2018","201859BCPEA_unio_rep4_GM3426-5_32","La Union. Sucre, Colombia"
"201859BCPEA_unio","4","GM3518-42",2,"2018","201859BCPEA_unio_rep4_GM3518-42_36","La Union. Sucre, Colombia"
"201859BCPEA_unio","4","GM3518-66",3,"2018","201859BCPEA_unio_rep4_GM3518-66_37","La Union. Sucre, Colombia"
"201859BCPEA_unio","4","GM5146-19",5,"2018","201859BCPEA_unio_rep4_GM5146-19_33","La Union. Sucre, Colombia"
"201859BCPEA_unio","4","GM5177-3",3,"2018","201859BCPEA_unio_rep4_GM5177-3_34","La Union. Sucre, Colombia"
"201859BCPEA_unio","4","GM5194-13",3,"2018","201859BCPEA_unio_rep4_GM5194-13_35","La Union. Sucre, Colombia"
"201859BCPEA_unio","4","SM3536-44",5,"2018","201859BCPEA_unio_rep4_SM3536-44_39","La Union. Sucre, Colombia"
